#city;country;lat;lng;pop
Lesozavodsk;Russia;45.4748;133.43;39241
Deniliquin;Australia;-35.5296;144.95;6019
Ascension;Mexico;31.1;-107.98;10761
Goianesia;Brazil;-15.3096;-49.13;39217
Nokaneng;Botswana;-19.6696;22.27;1763
Shanghai;China;31.2165;121.437;14797756
Lida;Belarus;53.8885;25.2846;99126
Porto Santana;Brazil;-0.0395984;-51.18;68849
Chirala;India;15.8604;80.34;170000
Ciudad del Carmen;Mexico;18.6537;-91.8245;148751
Yeysk;Russia;46.6988;38.2634;76591
Mwingi;Kenya;-0.92957;38.07;9546
Whitehorse;Canada;60.7167;-135.05;23274
Sao Paulo;Brazil;-23.5587;-46.625;14433147
Glasgow;United Kingdom;55.8744;-4.25071;885134
Hurdiyo;Somalia;10.582;51.1233;176
Bir Mogrein;Mauritania;25.2333;-11.5833;10
Bongaree;Australia;-27.0787;153.151;10327
Waterloo;United States of America;42.4932;-92.3428;82091
Donegal;Ireland;54.65;-8.11667;2229
Windsor;Canada;44.9806;-64.1291;3759
Mawson Station;Antarctica;-67.6145;62.875;40
Keffi;Nigeria;8.84903;7.87362;77056
Vilanculos;Mozambique;-21.9995;35.3166;177
Tampere;Finland;61.5;23.75;230983
Puerto la Cruz;Venezuela;10.17;-64.68;500464
Gandajika;Congo (Kinshasa);-6.7396;23.96;105769
San Pedro;Argentina;-24.2196;-64.87;55249
Jianmen;China;30.6501;113.16;937875
Keluang;Malaysia;2.03831;103.318;163264
Hydaburg;United States of America;55.214;-132.801;382
Changyon;North Korea;38.2517;125.102;44176
New Bedford;United States of America;41.6561;-70.9447;115082
Kimhyonggwon;North Korea;40.8175;128.155;3839
Nyukzha;Russia;56.5312;121.613;10
Tarawa;Kiribati;1.33819;173.018;25668
Senanga;Zambia;-16.1196;23.27;10005
Kiruna;Sweden;67.85;20.2166;13302
Paracuru;Brazil;-3.39955;-39.04;19860
Bamako;Mali;12.65;-8.00004;1395640
Fargona;Uzbekistan;40.39;71.78;482000
Chilliwack;Canada;49.1666;-121.95;51942
Ico;Brazil;-6.40004;-38.85;15820
Nizhny Tagil;Russia;57.92;59.975;374343
Yunxian;China;32.8082;110.814;133558
Rabat;Morocco;34.0253;-6.83613;1680376
Wangqing;China;43.3248;129.734;79825
Tainan;Taiwan;23;120.2;1319156
Bloemhof;South Africa;-27.6496;25.59;10662
Meiganga;Cameroon;6.52049;14.29;54864
Bryan;United States of America;30.6742;-96.3697;108156
Taltal;Chile;-25.4;-70.47;8947
Marrupa;Mozambique;-13.1984;37.4995;8762
Kirovsk;Russia;67.6091;33.6687;22949
Bosobolo;Congo (Kinshasa);4.19038;19.88;8968
Senmonorom;Cambodia;12.45;107.2;7944
Hay River;Canada;60.85;-115.7;3774
Artashat;Armenia;39.9539;44.5506;20562
Timimoun;Algeria;29.2365;0.269999;26568
Sikasso;Mali;11.3204;-5.68;185269
Chanaral;Chile;-29.03;-71.43;13543
Makokou;Gabon;0.567083;12.8666;15320
Oakland;United States of America;37.7689;-122.221;953044
Port Alfred;South Africa;-33.5995;26.88;9377
Linkou;China;45.2819;130.252;66426
Vichy;France;46.1171;3.41668;35088
Faizabad;India;26.7504;82.17;153047
Monclova;Mexico;26.9;-101.42;216004
Reims;France;49.2504;4.02998;177939
Andkhvoy;Afghanistan;36.9317;65.1015;50469
Uelen;Russia;66.1541;-169.811;776
Ambato;Ecuador;-1.2696;-78.62;217897
Port Hedland;Australia;-20.3104;118.606;8997
Vereeniging;South Africa;-26.6496;27.96;774340
Gobabis;Namibia;-22.455;18.963;16321
Butha-Buthe;Lesotho;-28.75;28.25;16330
Mao;Chad;14.1194;15.3133;15040
Esil;Kazakhstan;51.957;66.3775;7065
Zhigansk;Russia;66.7697;123.371;3237
Sikar;India;27.6104;75.14;318789
Shilka;Russia;51.8706;116.031;10561
Gubakha;Russia;58.8691;57.5887;18716
Drohobych;Ukraine;49.3444;23.4994;101837
Lahti;Finland;60.9939;25.6649;97508
Longreach;Australia;-23.4496;144.25;2894
El Paso;United States of America;31.78;-106.51;658331
Fort Nelson;Canada;58.8167;-122.533;6315
Motupe;Peru;-6.15003;-79.71;9048
Kecskemet;Hungary;46.9;19.7;111871
Plumtree;Zimbabwe;-20.4795;27.82;1959
Agri;Turkey;39.7198;43.0513;87854
Altoona;United States of America;40.5186;-78.395;62784
Cuddalore;India;11.7204;79.77;158569
Datong;China;40.08;113.3;1462839
Taiyuan;China;37.875;112.545;2817737
Changde;China;29.03;111.68;993390
Krasnoarmeysk;Russia;51.0174;45.6974;20625
Jiujiang;China;29.73;115.98;545616
Port Shepstone;South Africa;-30.7195;30.46;37325
Solenzo;Burkina Faso;12.1833;-4.08333;10385
San Marcos;Guatemala;14.966;-91.8;25088
Las Tablas;Panama;7.76039;-80.28;9964
Ennadai;Canada;61.1333;-100.883;0
Daegu;South Korea;35.8668;128.607;2460000
Makamba;Burundi;-4.1333;29.8;19642
Odense;Denmark;55.4004;10.3833;152076
Split;Croatia;43.5204;16.47;195527
Yueyang;China;29.3801;113.1;826000
Pond Inlet;Canada;72.685;-78.0001;1549
Camargo;Bolivia;-20.6396;-65.21;4715
Brovary;Ukraine;50.4943;30.7809;77355
Tegal;Indonesia;-6.86957;109.12;237084
Pilot Point;United States of America;57.5646;-157.569;68
Victoria Falls;Zimbabwe;-17.9296;25.84;23964
Bangkok;Thailand;13.75;100.517;5904238
Kirovohrad;Ukraine;48.5041;32.2603;243573
Hermanus;South Africa;-34.4096;19.2299;16274
Kogon;Uzbekistan;39.7211;64.5458;85093
Varnek;Russia;69.7301;60.0636;10
Potsdam;Germany;52.4004;13.07;181693
Owensboro;United States of America;37.7746;-87.1133;61151
Rochester;United States of America;44.0221;-92.4697;102433
Catio;Guinea Bissau;11.2167;-15.1667;9898
Hannover;Germany;52.367;9.71666;618815
Nampula;Mozambique;-15.136;39.293;386185
Batouri;Cameroon;4.43369;14.3666;42271
Buurhakaba;Somalia;2.78372;44.0833;29529
York;United States of America;39.9629;-76.728;128798
Shebekino;Russia;50.4143;36.8944;41301
Szeged;Hungary;46.2504;20.15;176324
Dresden;Germany;51.05;13.75;552184
Chitungwiza;Zimbabwe;-18;31.1;331071
Devils Lake;United States of America;48.1122;-98.8597;7312
New Orleans;United States of America;29.995;-90.04;527428
Adrar;Algeria;27.87;-0.289967;56910
Gimbi;Ethiopia;9.16702;35.8333;22423
Chelyuskin;Russia;77.717;104.25;885
Bikaner;India;28.0304;73.3299;485961
Rosso;Mauritania;16.524;-15.8127;47203
Springbok;South Africa;-29.6667;17.8833;6623
Presque Isle;United States of America;46.7934;-68.0022;9466
Corovode;Albania;40.5167;20.2333;14046
Zakho;Iraq;37.1445;42.6872;114957
Ciudad Altamirano;Mexico;18.3204;-100.65;24533
Las Tunas;Cuba;20.9601;-76.9544;179898
Cork;Ireland;51.8986;-8.49577;162852
Bulaevo;Kazakhstan;54.9053;70.44;5383
Maria Elena;Chile;-22.35;-69.67;2370
Ipatinga;Brazil;-19.4796;-42.52;318320
Kashi;China;39.4763;75.9699;472069
Telukbutun;Indonesia;4.21699;108.2;140
Pavlodar;Kazakhstan;52.3;76.95;316254
Dalian;China;38.9228;121.63;2601153
Bangor;United States of America;44.8012;-68.7783;40843
Rocky Mount;United States of America;35.938;-77.7908;57179
Antwerpen;Belgium;51.2204;4.41502;689902
Horsham;Australia;-36.7096;142.19;11985
Novorossiysk;Russia;44.73;37.7699;229927
Chilpancingo;Mexico;17.55;-99.5;173818
Pijijiapan;Mexico;15.6904;-93.22;19388
Gaoua;Burkina Faso;10.325;-3.174;28023
Poza Rica de Hidalgo;Mexico;20.5504;-97.47;214503
Hermosillo;Mexico;29.0989;-110.954;554373
Yala;Thailand;6.55049;101.285;120849
Nkongsamba;Cameroon;4.96041;9.94;105069
Pangkalpinang;Indonesia;-2.08004;106.15;99785
El Centro;United States of America;32.7924;-115.558;41661
Yankton;United States of America;42.882;-97.3925;14495
Itauna;Brazil;-20.06;-44.57;70233
Sunchales;Argentina;-30.9329;-61.5666;12655
Chachapoyas;Peru;-6.22961;-77.87;23128
Semey;Kazakhstan;50.435;80.275;302066
Rostock;Germany;54.0704;12.15;200686
Saratoga Springs;United States of America;43.083;-73.785;41891
Puerto Lopez;Colombia;4.08999;-72.96;12163
Tunis;Tunisia;36.8028;10.1797;1570476
Manaus;Brazil;-3.10003;-60;1636622
Akola;India;20.71;77.01;466179
Kanash;Russia;55.5091;47.4687;49011
Tarma;Peru;-11.41;-75.73;25906
Agordat;Eritrea;15.549;37.8867;18728
Ottawa;Canada;45.4167;-75.7;978564
Minatitlan;Mexico;17.9805;-94.53;176398
Surakarta;Indonesia;-7.56498;110.825;555308
Weihai;China;37.5;122.1;356425
Monaco;Monaco;43.7396;7.40691;36371
Waitakere;New Zealand;-36.8496;174.55;83400
Horta;Portugal;38.5347;-28.6448;6591
Korf;Russia;60.3321;165.818;400
Puerto Villamil;Ecuador;-0.933342;-91.0167;2000
Baguio City;Philippines;16.43;120.57;360269
Santiago de Compostela;Spain;42.8829;-8.54109;87721
Phetchaburi;Thailand;13.1133;99.9412;68549
Omaha;United States of America;41.24;-96.01;643034
Munchon;North Korea;39.3813;127.252;73619
Lemosos;Cyprus;34.6754;33.0333;149486
Cajabamba;Peru;-7.6196;-78.04;12036
Karlstad;Sweden;59.3671;13.4999;66703
Muynoq;Uzbekistan;43.7683;59.0214;13000
Monte Quemado;Argentina;-25.7996;-62.8666;11387
Kapuskasing;Canada;49.4167;-82.4333;8732
Uyar;Russia;55.8104;94.3153;12370
Bethel;United States of America;60.7933;-161.756;5440
Tirgu Mures;Romania;46.5582;24.5578;148148
Forster-Tuncurry;Australia;-32.1931;152.527;13275
Los Lagos;Chile;-39.8495;-72.83;12813
Nema;Mauritania;16.6171;-7.25001;127500
Riverside;United States of America;33.9419;-117.398;297554
Blagodarnyy;Russia;45.1047;43.4344;28070
Taksimo;Russia;56.3315;114.89;10359
Tranqueras;Uruguay;-31.2;-55.75;4775
Ruse;Bulgaria;43.8537;25.9733;170254
Kiboga;Uganda;0.916111;31.7742;14512
Novo Hamburgo;Brazil;-29.7096;-51.14;557017
Nongan;China;44.4304;125.17;141482
Butuan;Philippines;8.94954;125.544;190557
Port Louis;Mauritius;-20.1666;57.5;371953
Moyobamba;Peru;-6.04962;-76.9667;46005
Southend;United Kingdom;51.55;0.719997;395993
Koror;Palau;7.34523;134.469;11200
Rongzhag;China;30.9504;101.917;52500
Kaka;Turkmenistan;37.3503;59.6;28463
Rezekne;Latvia;56.5;27.3166;38219
Xiangkhoang;Laos;19.3337;103.367;5189
Nawabganj;Bangladesh;24.5804;88.35;142361
Ujungpandang;Indonesia;-5.13996;119.432;1262000
Zouirat;Mauritania;22.7304;-12.4833;56345
Bristol;United Kingdom;51.45;-2.58332;492120
Montana;United States of America;62.0797;-150.073;10
Malacca;Malaysia;2.20641;102.246;645916
Fderik;Mauritania;22.679;-12.707;5760
Itapipoca;Brazil;-3.49954;-39.58;31041
Rybinsk;Russia;58.0503;38.82;203874
Gonbad-e Kavus;Iran;37.2518;55.1715;145699
Az Aubayr;Iraq;30.3892;47.708;192447
Paragominas;Brazil;-2.95958;-47.49;38095
Kachiry;Kazakhstan;53.0804;76.09;5130
Conselheiro Lafaiete;Brazil;-20.67;-43.79;102926
Kita;Mali;13.0504;-9.48331;26102
Daman;India;20.417;72.85;39737
Yamagata;Japan;38.2705;140.32;263373
Kilinochchi;Sri Lanka;9.40042;80.3999;64358
Chernogorsk;Russia;53.8313;91.2227;39815
Aranyaprathet;Thailand;13.6824;102.497;21354
Piedras Negras;Mexico;28.7076;-100.532;137295
Kotovsk;Russia;52.5947;41.5044;31221
Cao Lanh;Vietnam;10.467;105.636;149837
Killeen;United States of America;31.1173;-97.7275;120464
Ubon Ratchathani;Thailand;15.25;104.83;198213
Bergamo;Italy;45.7004;9.66999;160658
Ciudad Juarez;Mexico;31.6904;-106.49;1343000
Timmins;Canada;48.4666;-81.3333;33937
St. Louis;United States of America;38.635;-90.24;1259958
Al Qamishli;Syria;37.03;41.23;104107
Tulsa;United States of America;36.12;-95.93;669434
Huehuetenango;Guatemala;15.3204;-91.47;82709
Almetyevsk;Russia;54.9004;52.32;117971
Kaduna;Nigeria;10.52;7.44;1191296
Lethem;Guyana;3.38996;-59.8;352
Pingxiang;China;22.0974;106.757;31109
St-Augustin;Canada;51.2423;-58.647;3961
Fatick;Senegal;14.344;-16.416;24243
Labe;Guinea;11.32;-12.3;99612
Supham Buri;Thailand;14.471;100.129;53399
Maracaju;Brazil;-21.61;-55.18;18156
I-n-Salah;Algeria;27.2166;2.46661;28632
Tonopah;United States of America;38.067;-117.229;1993
Villazon;Bolivia;-22.0796;-65.6;33734
Murom;Russia;55.5704;42.04;129109
Nebbi;Uganda;2.47583;31.1025;30354
Florence;United States of America;34.7997;-87.6772;40806
Bir Lehlou;Western Sahara;26.1192;-9.65252;350
Liuzhou;China;24.28;109.25;1436030
Progress;Russia;49.7504;129.617;146
El Golea;Algeria;30.5666;2.88333;32049
San Juan de Nicaragua;Nicaragua;10.9204;-83.7;863
Nauta;Peru;-4.57002;-73.78;2308
Nenjiang;China;49.18;125.23;79685
Kanchipuram;India;12.8337;79.7167;155029
Obninsk;Russia;55.0804;36.62;66236
San Cristobal;Venezuela;7.77;-72.25;342690
Illichivsk;Ukraine;46.3;30.6666;53906
Lundazi;Zambia;-12.2895;33.17;9540
Villa O'Higgins;Chile;-48.4679;-72.56;175
Prince Albert;Canada;53.2;-105.75;29643
San Pedro Sula;Honduras;15.5;-88.03;584778
Cobalt;Canada;47.3837;-79.6833;1372
Liberia;Costa Rica;10.6338;-85.4333;41538
Mont-Laurier;Canada;46.5504;-75.5;11642
Comayagua;Honduras;14.4604;-87.65;64963
Mtwara;Tanzania;-10.2696;40.19;91674
Shaoyang;China;27;111.2;45617
Bemidji;United States of America;47.4736;-94.8802;14063
Kungur;Russia;57.4348;56.9543;59911
Tongling;China;30.9504;117.78;437710
Kozhikode;India;11.2504;75.77;696461
Kalemie;Congo (Kinshasa);-5.9333;29.2;176615
Wete;Tanzania;-5.06346;39.7258;26450
Vorkuta;Russia;67.5;64.01;71261
El Obeid;Sudan;13.1833;30.2167;331367
Aligarh;India;27.8922;78.0618;779103
Pannawonica;Australia;-21.6366;116.325;686
Chur;Switzerland;46.85;9.50003;35361
Kielce;Poland;50.8904;20.66;212165
Batangas;Philippines;13.7817;121.022;330939
El Giza;Egypt;30.01;31.19;2681863
Rudny;Kazakhstan;52.9527;63.13;104235
Casma;Peru;-9.44001;-78.21;27421
Biel;Switzerland;47.1666;7.25004;63661
Dubasari;Moldova;47.2631;29.1608;23254
Bati;Ethiopia;11.1837;40.0166;12826
Barretos;Brazil;-20.55;-48.58;97562
Phitsanulok;Thailand;16.8283;100.273;133722
Matamoros;Mexico;25.88;-97.5;451394
Teresina;Brazil;-5.095;-42.78;746860
Merimbula;Australia;-36.8996;149.9;3607
Skien;Norway;59.2;9.60002;73330
Mpigi;Uganda;0.225;32.3136;11082
Macau;Macau S.A.R;22.203;113.545;568700
Timashevsk;Russia;45.6247;38.9444;44024
Kasongo;Congo (Kinshasa);-4.45003;26.66;59059
Muskegon;United States of America;43.2346;-86.2484;70644
Magong;Taiwan;23.5667;119.583;56435
Slobozia;Romania;44.57;27.382;52693
Pointe-a-Pitre;France;16.2415;-61.533;81887
Rorvik;Norway;64.868;11.2053;2615
Itapeva;Brazil;-23.9796;-48.88;55324
Samut Sakhon;Thailand;13.536;100.274;63498
La Grande;United States of America;45.3247;-118.087;13646
Gingoog;Philippines;8.83038;125.13;218
Salina Cruz;Mexico;16.1671;-95.2;77355
Cagliari;Italy;39.2224;9.10398;227880
Dese;Ethiopia;11.13;39.63;159929
Tonantins;Brazil;-2.87271;-67.8019;2722
Obuasi;Ghana;6.19041;-1.65999;158986
Coquimbo;Chile;-29.9529;-71.3436;159082
Urgentch;Uzbekistan;41.56;60.64;126476
Boralday;Kazakhstan;43.3341;76.8288;20996
Irapuato;Mexico;20.67;-101.5;339554
Darwin;Australia;-12.4254;130.85;82973
Burco;Somaliland;9.52039;45.54;102931
Bidar;India;17.9229;77.5175;252103
Ararat;Australia;-37.2795;142.91;5464
Charleville;Australia;-26.4;146.25;1900
Poughkeepsie;United States of America;41.7002;-73.9214;100670
Tianjin;China;39.13;117.2;5473103
Ust Maya;Russia;60.4566;134.543;3062
Santana do Livramento;Brazil;-30.88;-55.53;87312
Beian;China;48.239;126.482;154936
Polson;United States of America;47.688;-114.157;5079
Constanta;Romania;44.2027;28.61;285112
Barletta;Italy;41.32;16.27;99962
Tunduma;Tanzania;-9.28462;32.7749;27543
Pichilemu;Chile;-34.38;-72;11603
Tanacross;United States of America;63.3857;-143.346;136
Cagayan de Oro;Philippines;8.45084;124.685;861824
Maldonado;Uruguay;-34.91;-54.96;51877
Simferopol;Ukraine;44.9492;34.0987;305882
Nakuru;Kenya;-0.279997;36.07;312315
Calbayog;Philippines;12.0672;124.604;55015
Mirput Khas;Pakistan;25.5318;69.0118;286046
Boorama;Somaliland;9.94041;43.18;67664
Kirovo-Chepetsk;Russia;58.5544;50.0444;71555
Kaluga;Russia;54.5204;36.27;313733
Matsue;Japan;35.467;133.067;150527
Mmabatho;South Africa;-25.83;25.61;90591
Coronel Oviedo;Paraguay;-25.45;-56.4399;69693
Yerevan;Armenia;40.1812;44.5135;1097742
Nyac;United States of America;61.0041;-159.94;75
Tula;Russia;54.2;37.6299;479155
Lianyungang;China;34.6004;119.17;715600
Argentia;Canada;47.3004;-53.99;1063
Dinguiraye;Guinea;11.299;-10.726;6062
Garoua;Cameroon;9.30001;13.39;365436
Crateus;Brazil;-5.16559;-40.666;40338
Shahjahanpur;India;27.8804;79.905;320434
Oshkosh;United States of America;44.0251;-88.5425;67857
Pec;Kosovo;42.6603;20.3107;93481
Birao;Central African Republic;10.2837;22.7833;5641
Bristol;United States of America;36.6115;-82.176;31276
Camocim;Brazil;-2.89999;-40.85;27794
Volzhskiy;Russia;48.7948;44.7744;306022
Wiener Neustadt;Austria;47.816;16.25;60621
Mochudi;Botswana;-24.377;26.152;39700
Pecos;United States of America;31.4158;-103.5;7991
Yendi;Ghana;9.43373;-0.0166504;30841
Podolsk;Russia;55.3804;37.5299;250017
Kingston;Australia;-42.9911;147.308;12652
Chitado;Angola;-17.3196;13.92;468
Aboisso;Ivory Coast;5.4667;-3.2;37654
Wrangell;United States of America;56.4713;-132.372;1658
General Santos;Philippines;6.11083;125.175;744308
Minot;United States of America;48.2325;-101.296;37162
Ifakara;Tanzania;-8.1296;36.68;27929
Sovetsk;Russia;55.0718;21.882;40166
Alappuzha;India;9.50041;76.37;176783
Rzeszow;Poland;50.0705;22;202034
Griffith;Australia;-34.29;146.04;11664
Chetumal;Mexico;18.5;-88.3;144464
Vryheid;South Africa;-27.76;30.79;108364
Eldama Ravine;Kenya;0.0503703;35.72;15052
Natchez;United States of America;31.5548;-91.3875;20490
Azua;Dominican Republic;18.454;-70.729;59139
Kislovodsk;Russia;43.91;42.72;132337
Upington;South Africa;-28.46;21.23;62086
El Banco;Colombia;9.00034;-73.98;39628
Bozeman;United States of America;45.6801;-111.038;39049
Santa Cruz;Brazil;-6.22;-36.03;22003
Kalasin;Thailand;16.428;103.509;55102
Araguaina;Brazil;-7.19001;-48.21;50444
Paita;Peru;-5.08999;-81.12;47891
Koulikoro;Mali;12.8833;-7.54999;13408
Phichit;Thailand;16.439;100.349;35760
Valparaiso;Chile;-33.0478;-71.621;434969
Manzanillo;Cuba;20.3438;-77.1166;107433
Jaipur;India;26.9211;75.81;2814379
Vossavangen;Norway;60.63;6.441;5571
Serang;Indonesia;-6.10998;106.15;164767
Abai;Paraguay;-26.0296;-55.94;2788
Pescara;Italy;42.4554;14.2187;215537
Rock Island;United States of America;41.4934;-90.5346;102055
Taibao;Taiwan;23.45;120.333;34665
Panama City;Panama;8.96802;-79.533;844584
Roatan;Honduras;16.33;-86.519;7514
Sinop;Turkey;42.023;35.153;34834
Salta;Argentina;-24.7834;-65.4166;484646
Ife;Nigeria;7.48043;4.56002;482365
Sinnamary;France;5.38002;-52.96;2781
Ligonha;Mozambique;-15.1757;37.74;3310
Twin Falls;United States of America;42.561;-114.461;42958
Zyryanka;Russia;65.736;150.89;3627
Cananea;Mexico;30.9904;-110.3;28625
Namur;Belgium;50.4704;4.87003;97155
Soroti;Uganda;1.7104;33.6;1038
Higuey;Dominican Republic;18.616;-68.708;123787
Childress;United States of America;34.4249;-100.214;5662
Shuozhou;China;39.3004;112.42;408068
Al Ladhiqiyah;Syria;35.54;35.78;439664
Goranboy;Azerbaijan;40.6103;46.7897;7333
Bhairawa;Nepal;27.5333;83.3833;63367
Lake City;United States of America;30.1897;-82.6397;20159
Pune;India;18.53;73.85;3803872
Vicuna;Chile;-30.0295;-70.74;13496
Paracatu;Brazil;-17.1996;-46.87;51673
Bocaiuva;Brazil;-17.1096;-43.8101;22528
Konya;Turkey;37.875;32.475;718680
Muramvya;Burundi;-3.261;29.612;18041
Naples;United States of America;26.1421;-81.795;141902
Nikolayevsk;Russia;50.0161;45.4261;9803
Puyo;Ecuador;-1.483;-77.987;24881
Vallegrande;Bolivia;-18.4896;-64.11;6857
Bila Tserkva;Ukraine;49.7743;30.1309;192418
Belleville;United States of America;38.5252;-90.0002;92409
Saint John's;Antigua and Barbuda;17.118;-61.85;29862
Toulouse;France;43.62;1.44993;640027
Iloilo;Philippines;10.705;122.545;387681
Las Palmas;Spain;28.1;-15.43;364718
Bur Safaga;Egypt;26.7337;33.9333;21035
Verona;Italy;45.4404;10.99;300333
Nacunday;Paraguay;-26.02;-54.77;1185
Ruzayevka;Russia;54.0643;44.9244;44635
Rzhev;Russia;56.2574;34.3275;62830
Ioanina;Greece;39.6679;20.8509;75158
Pacasmayo;Peru;-7.40065;-79.5706;34223
Djelfa;Algeria;34.68;3.25002;170901
Derbent;Russia;42.0578;48.2774;97259
Tasiusaq;Greenland;73.369;-56.0598;249
Apolo;Bolivia;-14.7196;-68.42;4189
Selibaby;Mauritania;15.167;-12.1833;460
Ad Dakhla;Morocco;23.7141;-15.9368;82146
Wainwright;United States of America;70.6369;-160.038;174
Gizo;Solomon Islands;-8.09962;156.835;6154
Buzmeyin;Turkmenistan;38.0517;58.21;40147
Chimboy;Uzbekistan;42.9311;59.7708;34277
Port Burwell;Canada;60.2665;-64.7411;2762
Ros Comain;Ireland;53.6333;-8.18333;4860
Santa Rosa de Copan;Honduras;14.77;-88.78;31641
Chengdu;China;30.67;104.07;4036718
Cartago;Colombia;4.74998;-75.91;123170
Braganca Paulista;Brazil;-22.95;-46.55;126386
At Bashy;Kyrgyzstan;41.1725;75.7968;15413
Arjona;Colombia;10.26;-75.35;47225
Corriverton;Guyana;5.90004;-57.17;11787
Oran;Algeria;35.71;-0.619973;721992
Bogotol;Russia;56.2165;89.5184;22559
Tiruppur;India;11.0804;77.33;547271
Chosica;Peru;-11.93;-76.71;44572
Angoche;Mozambique;-16.23;39.91;57835
Chaozhou;China;23.68;116.63;424787
Nizhenvartovsk;Russia;60.935;76.58;136385
San Carlos;Nicaragua;11.2;-84.8333;13451
Lemsid;Morocco;26.5482;-13.8482;100
Kamloops;Canada;50.6667;-120.333;68671
Ingolstadt;Germany;48.7704;11.45;141991
Pristina;Kosovo;42.6667;21.166;331700
Fribourg;Switzerland;46.8;7.15;32827
Takaoka;Japan;36.67;137;124437
Nam Dinh;Vietnam;20.42;106.2;243186
Moron;Cuba;22.1098;-78.6275;57551
Ivanhoe;Australia;-32.8996;144.3;265
Lenger;Kazakhstan;42.1899;69.8799;22148
Armavir;Russia;45.0004;41.13;191813
Kosice;Slovakia;48.7304;21.25;210316
Lake Havasu City;United States of America;34.4983;-114.308;55442
At Taif;Saudi Arabia;21.2622;40.3823;594065
Mtsensk;Russia;53.2647;36.5472;24499
Medinipur;India;22.3304;87.15;169127
Vorontsovo;Russia;71.6983;83.5642;100
Ewo;Congo (Brazzaville);-0.879599;14.82;7786
Rio Branco;Brazil;-9.96659;-67.8;257642
San Juan;Argentina;-31.55;-68.52;433892
Granada;Spain;37.165;-3.58501;313269
Yuci;China;37.6804;112.73;537964
Hapur;India;28.7437;77.7628;242920
Durango;United States of America;37.2756;-107.88;19127
Bongandanga;Congo (Kinshasa);1.51036;21.05;2896
Balboa;Panama;8.94998;-79.5667;62882
Moba;Congo (Kinshasa);-7.05958;29.72;10006
Karumba;Australia;-17.4833;140.833;173
Casey Station;Antarctica;-66.2861;110.536;125
Dikhil;Djibouti;11.104;42.372;12043
Cali;Colombia;3.39996;-76.5;2216418
Santiago;Panama;8.10037;-80.9833;45655
Ita;Paraguay;-25.5096;-57.36;29774
Virginia;United States of America;47.5237;-92.5364;8709
Heredia;Costa Rica;9.992;-84.12;21947
